sector,index,name,netIncome,totalRevenue,marketCap_netIncome,growth_revenue,currentPrice,growth_income,sharesOutstanding,marketCap,ticker,netIncome_sharesOutstanding,marketCap_totalRevenue
Healthcare,569,Actinium Pharmaceuticals Inc. (Delaware),-22662995.0,0,-3.8588860713290543,0,0.7917,-0.0937232492236159,110463453,87453915.7401,ATNM,-0.20516283335810623,0
Healthcare,573,Atossa Genetics Inc.,-10194497.0,0,-0.9009762816154637,0,1.67,-0.27535369220829076,5500000,9185000.0,ATOS,-1.853544909090909,0
Healthcare,575,Atara Biotherapeutics Inc.,-158735000.0,0,-10.546198058147226,0,36.92,-0.511606724942757,45342653,1674050748.76,ATRA,-3.50078765792553,0
Healthcare,587,Avenue Therapeutics Inc.,-24225000.0,0,-1.0892074303405572,0,2.5,-2.858356940509915,10554420,26386050.0,ATXI,-2.2952469202476307,0
Basic Materials,588,AngloGold Ashanti Limited,0,0,0,0.10403916768665851,8.49,-3.7142857142857144,411611313,3494580047.37,AU,0,0
Basic Materials,591,Auryn Resources Inc.,-5299695.918,0,-19.32562221393473,0,1.135,0.9170952858034326,90237816,102419921.16,AUG,-0.05873032119926306,0
,592,Defiance Future Tech,0,0,0,0,23.85,0,100000,2385000.0,AUGR,0,0
,596,WisdomTree Australia Dividend Index,0,0,0,0,53.198,0,650000,34578700.0,AUSE,0,0
Healthcare,598,Autolus Therapeutics plc,0,0,0,0.39686468646864687,27.12,-0.5718725099601594,40153903,1088973849.3600001,AUTL,0,0
Financial Services,612,Advent Claymore Convertible Securities and Income Fund,0,0,0,0,15.16,0,34525222,523402365.52,AVK,0,0
Healthcare,617,AVROBIO Inc.,-23360000.0,0,-24.7565927260274,0,24.16,-2.9982847341337906,23936838,578314006.08,AVRO,-0.9759016625337064,0
Healthcare,620,Anavex Life Sciences Corp.,-16814927.0,0,-6.997775247552368,0,2.59,0.08660644331586356,45431305,117667079.94999999,AVXL,-0.3701176314437809,0
Financial Services,623,Alliancebernstein Global High Income Fund,0,0,0,0,11.52,0,86229677,993365879.04,AWF,0,0
Financial Services,626,Aberdeen Global Premier Properties Fund of Beneficial Interest,0,0,0,0,5.77,0,85407951,492803877.27,AWP,0,0
,636,WisdomTree Asia Pacific ex-Japan Total Dividend Fund,0,0,0,0,64.603,0,650000,41991950.0,AXJL,0,0
,637,iShares Edge MSCI A Min Vol Asia ex Japan,0,0,0,0,34.345,0,350000,12020750.0,AXJV,0,0
,639,,0,0,0,0,24.92,0,0,0.0,AXO,0,0
Healthcare,640,Axovant Sciences Ltd.,-204195000.0,0,-1.3153002453537062,0,2.2,-0.22449171322623251,122080788,268577733.6,AXON,-1.6726219034562588,0
Financial Services,644,Axis Capital Holdings Limited Preferred Series D (Bermuda),-307796000.0,4925760000.0,-0.0,0.07629407853544214,23.05,-1.7187222421342974,0,0.0,AXS-D,0,0.0
Financial Services,645,Axis Capital Holdings Limited Depositary Shares Series E,-307796000.0,4925760000.0,-0.0,0.07629407853544214,22.62,-1.7187222421342974,0,0.0,AXS-E,0,0.0
Healthcare,646,Axsome Therapeutics Inc.,-26950512.0,0,-3.1171637258691045,0,3.2,-0.06403063078556293,26252862,84009158.4,AXSM,-1.0265742455051186,0
Healthcare,659,AzurRx BioPharma Inc.,-12557409.0,0,-3.016500846631658,0,2.24,0.23953947124049338,16910462,37879434.88,AZRX,-0.7425822547012613,0
,664,Invesco Taxable Municipal Bond,0,0,0,0,28.74,0,30950000,889503000.0,BAB,0,0
Financial Services,668,Bank of America Corporation Class A Warrant expiring January 16 2019,21809000000.0,88009000000.0,0.0,0.04361955054300427,18.23,0.018206187869987712,0,0.0,BAC+A,0,0.0
Financial Services,669,Bank of America Corporation Class B Warrants expiring 10/28/2018,21809000000.0,88009000000.0,0.0,0.04361955054300427,0.339,0.018206187869987712,0,0.0,BAC+B,0,0.0
Financial Services,670,Bank of America Corporation Depositary Shares each representing a 1/1000 th interest in a share of 6.000% Non-Cumulative,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.28,0.018206187869987712,0,0.0,BAC-A,0,0.0
Financial Services,671,Bank of America Corporation Depositary Shares Series G,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.44,0.018206187869987712,0,0.0,BAC-B,0,0.0
Financial Services,672,Bank of America Corporation Depositary Shares Series C,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.63,0.018206187869987712,0,0.0,BAC-C,0,0.0
Financial Services,674,Bank of America Corporation Depositary Shares Series H,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.14,0.018206187869987712,0,0.0,BAC-K,0,0.0
Financial Services,675,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,21809000000.0,88009000000.0,0.0,0.04361955054300427,1267.5,0.018206187869987712,0,0.0,BAC-L,0,0.0
Financial Services,676,Bank of America Corporation Depository Shares Series W,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.75,0.018206187869987712,0,0.0,BAC-W,0,0.0
Financial Services,677,Bank of America Corporation Depositary Shares Series Y,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.67,0.018206187869987712,0,0.0,BAC-Y,0,0.0
Financial Services,678,BlackRock Municipal Income Investment Quality Trust,0,0,0,0,12.6,0,8749418,110242666.8,BAF,0,0
,681,iPathA Series B Bloomberg Cotton Subindex Total Return ETN,0,0,0,0,47.875,0,115866,5547084.75,BALB,0,0
Financial Services,684,Banc of California Inc. Depositary Shares Series D,51589000.0,330797000.0,0.0,-0.40974231426492735,25.85,-0.49999133569002563,0,0.0,BANC-D,0,0.0
Financial Services,685,Banc of California Inc. Depositary Shares Series E,51589000.0,330797000.0,0.0,-0.40974231426492735,25.41,-0.49999133569002563,0,0.0,BANC-E,0,0.0
Financial Services,688,BancFirst Corporation 7.2% Cumulative Trust Preferred Securities,0,0,0,0,27.5134,0,1000000,27513400.0,BANFP,0,0
,692,GraniteShares Gold Trust Shares of Beneficial Interest,0,0,0,0,118.78,0,2360000,280320800.0,BAR,0,0
Consumer Cyclical,695,Liberty Media Corporation Series A Liberty Braves Common Stock,-28000000.0,415000000.0,-0.0,0.4732824427480916,25.85,0.5967741935483871,0,0.0,BATRA,0,0.0
,697,Amplify Advanced Battery Metals and Materials,0,0,0,0,14.525,0,500000,7262500.0,BATT,0,0
,700,JPMorgan BetaBuilders Developed Asia-ex Japan,0,0,0,0,23.65,0,0,0.0,BBAX,0,0
,702,Virtus LifeSci Biotech Clinical Trials,0,0,0,0,30.63,0,1350004,41350622.519999996,BBC,0,0
,703,JPMorgan BetaBuilders Canada,0,0,0,0,24.225,0,0,0.0,BBCA,0,0
,707,JPMorgan BetaBuilders Europe,0,0,0,0,23.75,0,0,0.0,BBEU,0,0
Financial Services,708,BlackRock Municipal Income Investment Trust,0,0,0,1.9108517008714494,12.78,2.627884240739521,10226259,130691590.02,BBF,0,0
,710,VanEck Vectors Biotech ETF,0,0,0,0,129.57,0,3696503,478955893.71,BBH,0,0
,711,JPMorgan BetaBuilders Japan,0,0,0,0,24.44,0,0,0.0,BBJP,0,0
Financial Services,712,Blackrock Municipal Bond Trust,0,0,0,0,13.28,0,10522957,139744868.95999998,BBK,0,0
Basic Materials,713,BHP Billiton plc Sponsored ADR,0,0,0,0.13981977275695442,43.16,-0.3709677419354839,2661762210,114881656983.59999,BBL,0,0
Financial Services,714,BlackRock Taxable Municipal Bond Trust of Beneficial Interest,0,0,0,0,20.67,0,57122387,1180719739.2900002,BBN,0,0
,716,Virtus LifeSci Biotech Products,0,0,0,0,41.929,0,750004,31446917.716000002,BBP,0,0
,717,Columbia Beyond BRICs,0,0,0,0,17.31,0,5650000,97801500.0,BBRC,0,0
,718,JPMorgan BetaBuilders MSCI U.S. REIT,0,0,0,0,77.86,0,0,0.0,BBRE,0,0
Financial Services,724,BB&T Corporation Depositary Shares Series G,2905000000.0,11374000000.0,0.0,0.03493369913123,22.78,-0.013190436933223413,0,0.0,BBT-G,0,0.0
Financial Services,725,BB&T Corporation Depositary shares Series H,2905000000.0,11374000000.0,0.0,0.03493369913123,24.15,-0.013190436933223413,0,0.0,BBT-H,0,0.0
,732,,0,0,0,0,24.9,0,0,0.0,BC-A,0,0
Industrials,733,Bison Capital Acquisition Corp.,133272.0,0,187.62496428357042,0,10.28,-21.909494725152694,2432408,25005154.24,BCAC,0.05479015033662116,0
,734,Bison Capital Acquisition Corp. Rights,0,0,0,0,0.49,0,0,0.0,BCACR,0,0
Industrials,735,Bison Capital Acquisition Corp. Units Consisting of 1 OS 1/2 WT and 1 RT,133272.0,0,0.0,0,10.87,-21.909494725152694,0,0.0,BCACU,0,0
,736,Bison Capital Acquisition Corp. Warrant,0,0,0,0,0.5,0,0,0.0,BCACW,0,0
,739,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free,0,0,0,0,26.293,0,150001,3943976.293,BCD,0,0
,743,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free,0,0,0,0,24.49,0,6400001,156736024.48999998,BCI,0,0
Healthcare,744,Brainstorm Cell Therapeutics Inc.,-7516000.0,0,-10.037756412985631,0,3.65,0.00602167804094741,20669528,75443777.2,BCLI,-0.3636270745998651,0
,745,iPath Pure Beta Broad Commodity ETN,0,0,0,0,30.169,0,1911979,57682494.451,BCM,0,0
,747,Reality Shares Nasdaq NexGen Economy China ETF,0,0,0,0,19.8,0,100001,1980019.8,BCNA,0,0
Financial Services,756,Barclays PLC American Depositary Shares Series 5,-2128296023.0,20437855092.0,-0.0,0.076082936904551,25.77,-1.6755669880398323,0,0.0,BCS-D,0,0.0
Financial Services,758,Bancroft Fund Ltd.,0,0,0,-0.012670178325302105,21.7,-0.7835867167227182,5279307,114560961.89999999,BCV,0,0
Financial Services,759,Bancroft Fund Limited 5.375% Series A Cumulative Preferred Shares,0,0,0,-0.012670178325302105,24.98,-0.7835867167227182,0,0.0,BCV-A,0,0
Financial Services,760,BlackRock Resources of Beneficial Interest,0,0,0,0,8.87,0,95908874,850711712.3799999,BCX,0,0
,763,2xLeveraged Long Exchange Traded Access Securities (E-TRACS) Linked to the Wells Fargo Business Development Company Index due May 24 2041,0,0,0,0,15.51,0,14815000,229780650.0,BDCL,0,0
,764,UBS AG Exchange Traded Access Securities (E TRACS) Linked to the Wells Fargo Business Development Company Index due April 26 2041,0,0,0,0,20.354,0,4310000,87725740.0,BDCS,0,0
,765,ETRACS Wells Fargo Business Development Company Index ETN Series B due April 26 2041,0,0,0,0,20.267,0,400000,8106800.0,BDCZ,0,0
,766,DB Base Metals Double Long Exchange Traded Notes due June 1 2038,0,0,0,0,7.375,0,282800,2085650.0,BDD,0,0
Financial Services,768,Blackrock Enhanced Equity Dividend Trust,0,0,0,0,9.26,0,187542405,1736642670.3,BDJ,0,0
,772,Breakwave Dry Bulk Shipping,0,0,0,0,21.529,0,150040,3230211.16,BDRY,0,0
Healthcare,775,Becton Dickinson and Company Depositary Shares each Representing a 1/20th Interest in a Share of 6.125% Mandatory Convertible Preferred Stock Series A $1.00 par,773000000.0,14746000000.0,0.0,-0.031242489786109107,63.35,0.12704918032786885,0,0.0,BDXA,0,0.0
,780,Aberdeen Standard Bloomberg Energy Commodity Longer Dated Strategy K-1 Free,0,0,0,0,31,0,150001,4650031.0,BEF,0,0
,784,Aptus Behavioral Momentum,0,0,0,0,35.12,0,2350000,82532000.0,BEMO,0,0
,787,Bernstein U.S. Research Fund,0,0,0,0,28.97,0,0,0.0,BERN,0,0
,793,Global X Health & Wellness Thematic ETF,0,0,0,0,18.75,0,0,0.0,BFIT,0,0
Financial Services,794,BlackRock Municipal Income Trust,0,0,0,0,12.27,0,44831340,550080541.8,BFK,0,0
Financial Services,795,Blackrock Florida Municipal 2020 Term Trust,0,0,0,0.5362617111369086,14.12,0.8743509084933565,5562128,78537247.36,BFO,0,0
,796,Barron's 400,0,0,0,0,43.45,0,4250000,184662500.0,BFOR,0,0
Real Estate,800,Saul Centers Inc. Depositary Shares Series C,48174000.0,225632000.0,0.0,0.04705855254065509,24.93,0.06577000375449987,0,0.0,BFS-C,0,0.0
Real Estate,801,Saul Centers Inc. Depositary Shares Series D,48174000.0,225632000.0,0.0,0.04705855254065509,23.27,0.06577000375449987,0,0.0,BFS-D,0,0.0
Financial Services,803,BlackRock New York Municipal Income Trust II,0,0,0,-0.8859895524658716,12.46,-1.0550660451085085,5004922,62361328.120000005,BFY,0,0
Financial Services,804,BlackRock California Municipal Income Trust,0,0,0,4.616210913919021,12.05,1.5800713342669888,31902885,384429764.25,BFZ,0,0
Financial Services,806,Blackstone / GSO Strategic Credit Fund,0,0,0,0,15.52,0,44664382,693191208.64,BGB,0,0
Financial Services,810,Barings Global Short Duration High Yield Fund of Beneficial Interests,0,0,0,0,18.52,0,20057849,371471363.48,BGH,0,0
Consumer Cyclical,811,Birks Group Inc.,0,0,0,-0.017674945893022778,1.25,1.3739853896103895,17960881,22451101.25,BGI,0,0
Financial Services,812,BlackRock 2022 Global Income Opportunity Trust of Beneficial Interest,0,0,0,0,8.8,0,22128879,194734135.20000002,BGIO,0,0
Financial Services,814,BlackRock Energy and Resources Trust,0,0,0,0,14.64,0,29825326,436642772.64000005,BGR,0,0
Financial Services,817,BlackRock Floating Rate Income Trust,0,0,0,0,13,0,23667022,307671286.0,BGT,0,0
Financial Services,818,Blackstone GSO Long Short Credit Income Fund,0,0,0,0,15.84,0,12702160,201202214.4,BGX,0,0
Financial Services,819,Blackrock Enhanced International Dividend Trust,0,0,0,0,5.45,0,109049017,594317142.65,BGY,0,0
Industrials,822,Barington/Hilco Acquisition Corp.,-2081458.0,0,-11.762895239779041,0,10.9,-7.710408339857431,2246236,24483972.400000002,BHAC,-0.9266426145783435,0
,823,BARINGTON/HILCO ACQUIS-RIGHT,0,0,0,0,0.19,0,0,0.0,BHACR,0,0
Industrials,824,Barington/Hilco Acquisition Corp. Unit,-2081458.0,0,-0.0,0,10.5,-7.710408339857431,0,0.0,BHACU,0,0
,825,,0,0,0,0,0.0589,0,0,0.0,BHACW,0,0
,831,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,0,0,0,0,23.97,0,0,0.0,BHFAL,0,0
Financial Services,833,Blackrock Core Bond Trust,0,0,0,0,12.38,0,53935126,667716859.88,BHK,0,0
Basic Materials,835,BHP Billiton Limited,0,0,0,0.13981977275695442,49.22,-0.3709677419354839,2661783027,131012960588.94,BHP,0,0
Financial Services,839,BlackRock Virginia Municipal Bond Trust,0,0,0,-0.8342379205911716,17.011,-1.0389353958452403,1603003,27268684.033,BHV,0,0
Healthcare,840,Biohaven Pharmaceutical Holding Company Ltd.,-182722000.0,0,-7.8730868912884056,0,35.85,-0.9974245017824332,40127927,1438586182.95,BHVN,-4.553487151230114,0
,841,ProShares Ultra Nasdaq Biotechnology,0,0,0,0,61.96,0,5650000,350074000.0,BIB,0,0
,842,Inspire 100,0,0,0,0,27.449,0,1350000,37056150.0,BIBL,0,0
,843,First Trust Global BICK Index Fund,0,0,0,0,25.98,0,7200002,187056051.96,BICK,0,0
Financial Services,846,Boulder Growth & Income Fund Inc.,0,0,0,0,11.15,0,105920635,1181015080.25,BIF,0,0
,849,Rogers AI Global Macro,0,0,0,0,24.556,0,200000,4911200.0,BIKR,0,0
Financial Services,850,SPDR Bloomberg Barclays 1-3 Month T-Bill,0,0,0,0,91.47,0,38794503,3548533189.41,BIL,0,0
,858,ProShares UltraShort Nasdaq Biotechnology,0,0,0,0,17.47,0,1784998,31183915.06,BIS,0,0
Financial Services,859,BlackRock Multi-Sector Income Trust of Beneficial Interest,0,0,0,0,16.65,0,37851106,630220914.9,BIT,0,0
,861,Vanguard Intermediate-Term Bond,0,0,0,0,79.61,0,157854060,12566761716.6,BIV,0,0
,862,VanEck Vectors BDC Income,0,0,0,0,16.4,0,12400000,203359999.99999997,BIZD,0,0
,864,iPathA Series B Bloomberg Nickel Subindex Total Return ETN,0,0,0,0,52.092,0,110573,5759968.716,BJJN,0,0
,865,VanEck Vectors Gaming,0,0,0,0,37.77,0,700000,26439000.000000004,BJK,0,0
,866,iPathA Series B Bloomberg Coffee Subindex Total Return ETN,0,0,0,0,42.8,0,1586474,67901087.19999999,BJO,0,0
,868,Innovator ETFs Trust S&P 500 Buffer ETF - July,0,0,0,0,25.56,0,0,0.0,BJUL,0,0
Financial Services,869,Blackrock California Municipal 2018 Term Trust,0,0,0,0,14.95,0,6433028,96173768.6,BJZ,0,0
Financial Services,871,Bank Of New York Mellon Corporation (The) Dep Shs Repstg 1/4000th Perp Pfd Ser C,4467000000.0,15633000000.0,0.0,0.019687162891046387,23.42,0.15308711587256837,0,0.0,BK-C,0,0.0
,872,REX BKCM,0,0,0,0,23.938,0,136465856,3266719660.928,BKC,0,0
,878,iShares MSCI BRIC Index Fund,0,0,0,0,38.69,0,4850000,187646500.0,BKF,0,0
Utilities,880,Black Hills Corporation Corporate Units,233237000.0,1709378000.0,0.0,0.06820964618614167,66.07,1.4261203234205837,0,0.0,BKHU,0,0.0
Financial Services,883,Blackrock Municipal 2020 Term Trust,0,0,0,0,14.85,0,20236628,300513925.8,BKK,0,0
,884,Invesco Senior Loan,0,0,0,0,23.16,0,317700000,7357932000.0,BKLN,0,0
Financial Services,885,BlackRock Investment Quality Municipal Trust Inc. (The),0,0,0,0,12.94,0,17185859,222385015.45999998,BKN,0,0
Financial Services,889,BlackRock Income Trust Inc. (The),0,0,0,0,5.67,0,63797112,361729625.04,BKT,0,0
,896,Reality Shares Nasdaq NextGen Economy ETF,0,0,0,0,22.49,0,4350001,97831522.49,BLCN,0,0
Financial Services,900,BlackRock Municipal Income Trust II,0,0,0,-0.8788696757865183,12.72,-1.0316021260357737,23529861,299299831.92,BLE,0,0
,901,Inspire Global Hope,0,0,0,0,27.65,0,3150000,87097500.0,BLES,0,0
Financial Services,903,Blackrock New York Municipal 2018 Term Trust,0,0,0,0,14.92,0,3633028,54204777.76,BLH,0,0
,904,Virtus Newfleet Dynamic Credit,0,0,0,0,24.24,0,3354000,81300960.0,BLHY,0,0
,912,Blink Charging Co. Warrant,0,0,0,0,0.78,0,0,0.0,BLNKW,0,0
,913,Amplify Transformational Data Sharing,0,0,0,0,19.15,0,8100000,155115000.0,BLOK,0,0
Healthcare,914,Bellerophon Therapeutics Inc.,-39120000.0,0,-1.7286402170245396,0,1.17,-1.301923238431175,57798637,67624405.28999999,BLPH,-0.6768325695984838,0
Healthcare,915,BioLineRx Ltd.,-25586000.0,0,-5.132547588134136,0,1.215,-0.537276687077836,108083426,131321362.59,BLRX,-0.23672454646284066,0
,917,Vanguard Long-Term Bond,0,0,0,0,85.24,0,24900000,2122475999.9999998,BLV,0,0
Financial Services,918,Blackrock Limited Duration Income Trust,0,0,0,0,14.63,0,36942879,540474319.77,BLW,0,0
Financial Services,922,Blackrock Health Sciences Trust,0,0,0,0,41.43,0,9301228,385349876.04,BME,0,0
,928,Dorsey Wright MLP Index ETNs due December 10 2036,0,0,0,0,50.9257,0,1000000,50925700.0,BMLP,0,0
,937,Vanguard Total Bond Market ETF,0,0,0,0,77.89,0,457623018,35644256872.02,BND,0,0
,938,FlexShares Core Select Bond Fund,0,0,0,0,23.795,0,1425001,33907898.795,BNDC,0,0
,939,Vanguard Total World Bond ETF,0,0,0,0,74.14,0,300000,22242000.0,BNDW,0,0
,940,Vanguard Total International Bond ETF,0,0,0,0,54.16,0,218738512,11846877809.92,BNDX,0,0
,944,Bionano Genomics Inc. Warrant,0,0,0,0,2.95,0,0,0.0,BNGOW,0,0
,945,United States Brent Oil Fund LP ETV,0,0,0,0,23.94,0,4550000,108927000.0,BNO,0,0
Technology,947,Bonso Electronics International Inc.,0,0,0,-0.3919902912621359,2.7,-0.9985688729874777,4712300,12723210.0,BNSO,0,0
,949,,0,0,0,0,0.1404,0,0,0.0,BNTCW,0,0
Financial Services,950,BlackRock New York Municipal Income Trust,0,0,0,2.3072707332175586,11.85,1.6737717841437625,12976074,153766476.9,BNY,0,0
Financial Services,953,Blackrock Enhanced Global Dividend Trust of Beneficial Interest,0,0,0,0,10.54,0,68911795,726330319.3,BOE,0,0
,955,ProShares Ultra Bloomberg Natural Gas,0,0,0,0,36.06,0,828150,29863089.000000004,BOIL,0,0
,958,BOK Financial Corporation 5.375% Subordinated Notes due 2056,0,0,0,0,24.485,0,0,0.0,BOKFL,0,0
Healthcare,959,Audentes Therapeutics Inc.,-106322000.0,0,-12.885154539982318,0,36.7,-0.5123349198900583,37329030,1369975401.0,BOLD,-2.8482390246947213,0
,960,DB Base Metals Double Short Exchange Traded Notes due June 1 2038,0,0,0,0,9.635,0,70800,682158.0,BOM,0,0
,962,PIMCO Active Bond Exchange-Traded Fund Exchange-Traded Fund,0,0,0,0,101.27,0,19080000,1932231600.0,BOND,0,0
,964,NYSE Pickens Oil Response,0,0,0,0,26.801,0,250000,6700250.0,BOON,0,0
,967,DB Base Metals Short Exchange Traded Notes due June 1 2038,0,0,0,0,15.35,0,32700,501945.0,BOS,0,0
,969,Global X Funds Founder-Run Companies,0,0,0,0,19.59,0,0,0.0,BOSS,0,0
,971,Global X Robotics & Artificial Intelligence ETF,0,0,0,0,21.53,0,0,0.0,BOTZ,0,0
,972,Innovator IBD Breakout Opportunities,0,0,0,0,23.258,0,350000,8140300.0,BOUT,0,0
Financial Services,977,Boston Private Financial Holdings Inc. Warrants to purchase 1 share of common stock @ $8.00/share,30643000.0,381371000.0,0.0,0.06609272006353073,8.17,-0.4333082034958396,0,0.0,BPFHW,0,0.0
Financial Services,979,Blackrock Municipal 2018 Term Trust,0,0,0,0,15.06,0,15908028,239574901.68,BPK,0,0
Financial Services,985,Popular Inc. Popular Capital Trust II,0,0,0,0,24.7,0,0,0.0,BPOPM,0,0
Financial Services,986,Popular Inc. Popular Capital Trust I -6.70% Cumulative Monthly Income Trust Preferred Securities,0,0,0,0,25.49,0,12000000,305880000.0,BPOPN,0,0
,987,Brookfield Property REIT Inc.,0,0,0,0,20.24,0,0,0.0,BPR,0,0
,988,Brookfield Property REIT Inc. 6.375% Series A Preferred Stock,0,0,0,0,24.65,0,0,0.0,BPRAP,0,0
Financial Services,993,Blackrock New York Municipal Bond Trust of Beneficial Interest,0,0,0,0,12.56,0,2800105,35169318.800000004,BQH,0,0
Industrials,995,Black Ridge Acquisition Corp.,603215.0,0,71.57719343849209,0,9.89,0,4365666,43176436.74,BRAC,0.13817250334771372,0
,996,Black Ridge Acquisition Corp. Right,0,0,0,0,0.37,0,0,0.0,BRACR,0,0
Industrials,997,Black Ridge Acquisition Corp. Unit,603215.0,0,0.0,0,11.155,0,0,0.0,BRACU,0,0
,998,Black Ridge Acquisition Corp. Warrant,0,0,0,0,0.45,0,0,0.0,BRACW,0,0
,1001,VanEck Vectors Brazil Small-Cap,0,0,0,0,19.69,0,4250000,83682500.0,BRF,0,0
Real Estate,1004,Bluerock Residential Growth REIT Inc. 8.250% Series A Cumulative Redeemable Preferred Stock ($0.01 par value per share),-41676000.0,153343000.0,-0.0,0.5987333065112718,25.15,-8.663372452130945,0,0.0,BRG-A,0,0.0
Real Estate,1006,Bluerock Residential Growth REIT Inc. 7.125% Series D Cumulative Preferred Stock ($0.01 par value per share),-41676000.0,153343000.0,-0.0,0.5987333065112718,23.931,-8.663372452130945,0,0.0,BRG-D,0,0.0
,1007,Bernstein Global Research Fund,0,0,0,0,26.64,0,0,0.0,BRGL,0,0
