sector,index,name,netIncome,totalRevenue,marketCap_netIncome,growth_revenue,currentPrice,growth_income,sharesOutstanding,marketCap,ticker,netIncome_sharesOutstanding,marketCap_totalRevenue
Healthcare,573,Atara Biotherapeutics Inc.,-158735000.0,0,-11.340305062525594,0,39.7,0.511606724942757,45342653,1800103324.1000001,ATRA,-3.50078765792553,0
Healthcare,585,Avenue Therapeutics Inc.,-24225000.0,0,-1.537960891640867,0,3.53,2.858356940509915,10554420,37257102.6,ATXI,-2.2952469202476307,0
Basic Materials,586,AngloGold Ashanti Limited,0,0,0,0.10403916768665851,8.46,-3.7142857142857144,411611313,3482231707.9800005,AU,0,0
Basic Materials,589,Auryn Resources Inc.,-5299695.918,0,-18.89994771583044,0,1.11,-0.9170952858034326,90237816,100163975.76,AUG,-0.05873032119926306,0
,590,Defiance Future Tech,0,0,0,0,25.23,0,100000,2523000.0,AUGR,0,0
,594,WisdomTree Australia Dividend Index,0,0,0,0,55.78,0,650000,36257000.0,AUSE,0,0
Healthcare,596,Autolus Therapeutics plc,0,0,0,0.39686468646864687,29.05,0.5718725099601594,40153903,1166470882.15,AUTL,0,0
Financial Services,611,Advent Claymore Convertible Securities and Income Fund,0,0,0,0,15.67,0,20043745,314085484.15,AVK,0,0
Healthcare,616,AVROBIO Inc.,-23360000.0,0,-42.52477641267123,0,41.5,2.9982847341337906,23936838,993378777.0,AVRO,-0.9759016625337064,0
Healthcare,619,Anavex Life Sciences Corp.,-16814927.0,0,-6.133185255576786,0,2.27,-0.08660644331586356,45431305,103129062.35,AVXL,-0.3701176314437809,0
Financial Services,622,Alliancebernstein Global High Income Fund,0,0,0,0,11.63,0,86229677,1002851143.5100001,AWF,0,0
Financial Services,625,Aberdeen Global Premier Properties Fund of Beneficial Interest,0,0,0,0,6.33,0,85407951,540632329.83,AWP,0,0
,634,WisdomTree Asia Pacific ex-Japan Total Dividend Fund,0,0,0,0,67.73,0,650000,44024500.0,AXJL,0,0
,635,iShares Edge MSCI A Min Vol Asia ex Japan,0,0,0,0,35.34,0,350000,12369000.000000002,AXJV,0,0
Healthcare,637,Axovant Sciences Ltd.,-204195000.0,0,-1.2495352330860205,0,2.09,0.22449171322623251,122080788,255148846.92,AXON,-1.6726219034562588,0
Financial Services,641,Axis Capital Holdings Limited Preferred Series D (Bermuda),-307796000.0,4925760000.0,-0.0,0.07629407853544214,24.4172,-1.7187222421342974,0,0.0,AXS-D,0,0.0
Financial Services,642,Axis Capital Holdings Limited Depositary Shares Series E,-307796000.0,4925760000.0,-0.0,0.07629407853544214,24.56,-1.7187222421342974,0,0.0,AXS-E,0,0.0
Healthcare,643,Axsome Therapeutics Inc.,-26950512.0,0,-3.214575092302513,0,3.3,0.06403063078556293,26252862,86634444.6,AXSM,-1.0265742455051186,0
Healthcare,656,AzurRx BioPharma Inc.,-12557409.0,0,-3.568628233738345,0,2.65,-0.23953947124049338,16910462,44812724.3,AZRX,-0.7425822547012613,0
,661,Invesco Taxable Municipal Bond,0,0,0,0,29.17,0,31650000,923230500.0,BAB,0,0
Financial Services,665,Bank of America Corporation Class A Warrant expiring January 16 2019,21809000000.0,88009000000.0,0.0,0.04361955054300427,18.5403,0.018206187869987712,0,0.0,BAC+A,0,0.0
Financial Services,666,Bank of America Corporation Class B Warrants expiring 10/28/2018,21809000000.0,88009000000.0,0.0,0.04361955054300427,0.505,0.018206187869987712,0,0.0,BAC+B,0,0.0
Financial Services,667,Bank of America Corporation Depositary Shares each representing a 1/1000 th interest in a share of 6.000% Non-Cumulative,21809000000.0,88009000000.0,0.0,0.04361955054300427,26.18,0.018206187869987712,0,0.0,BAC-A,0,0.0
Financial Services,668,Bank of America Corporation Depositary Shares Series G,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.78,0.018206187869987712,0,0.0,BAC-B,0,0.0
Financial Services,669,Bank of America Corporation Depositary Shares Series C,21809000000.0,88009000000.0,0.0,0.04361955054300427,26.17,0.018206187869987712,0,0.0,BAC-C,0,0.0
Financial Services,671,Bank of America Corporation Depositary Shares Series H,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.27,0.018206187869987712,0,0.0,BAC-K,0,0.0
Financial Services,672,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,21809000000.0,88009000000.0,0.0,0.04361955054300427,1299.5,0.018206187869987712,0,0.0,BAC-L,0,0.0
Financial Services,673,Bank of America Corporation Depository Shares Series W,21809000000.0,88009000000.0,0.0,0.04361955054300427,25.96,0.018206187869987712,0,0.0,BAC-W,0,0.0
Financial Services,674,Bank of America Corporation Depositary Shares Series Y,21809000000.0,88009000000.0,0.0,0.04361955054300427,26.25,0.018206187869987712,0,0.0,BAC-Y,0,0.0
Financial Services,675,BlackRock Municipal Income Investment Quality Trust,0,0,0,0,13.15,0,8749418,115054846.7,BAF,0,0
,678,iPathA Series B Bloomberg Cotton Subindex Total Return ETN,0,0,0,0,48.69,0,112066,5456493.54,BALB,0,0
Financial Services,681,Banc of California Inc. Depositary Shares Series D,51589000.0,330797000.0,0.0,-0.40974231426492735,25.95,-0.49999133569002563,0,0.0,BANC-D,0,0.0
Financial Services,682,Banc of California Inc. Depositary Shares Series E,51589000.0,330797000.0,0.0,-0.40974231426492735,25.91,-0.49999133569002563,0,0.0,BANC-E,0,0.0
Financial Services,685,BancFirst Corporation 7.2% Cumulative Trust Preferred Securities,0,0,0,0,27.6051,0,1000000,27605100.0,BANFP,0,0
,689,GraniteShares Gold Trust Shares of Beneficial Interest,0,0,0,0,119.59,0,2260000,270273400.0,BAR,0,0
Consumer Cyclical,692,Liberty Media Corporation Series A Liberty Braves Common Stock,-28000000.0,415000000.0,-0.0,0.4732824427480916,25.85,-0.5967741935483871,0,0.0,BATRA,0,0.0
,694,Amplify Advanced Battery Metals and Materials,0,0,0,0,14.8987,0,450000,6704415.0,BATT,0,0
,697,JPMorgan BetaBuilders Developed Asia-ex Japan,0,0,0,0,24.72,0,0,0.0,BBAX,0,0
,699,Virtus LifeSci Biotech Clinical Trials,0,0,0,0,34.03,0,1400004,47642136.120000005,BBC,0,0
,700,JPMorgan BetaBuilders Canada,0,0,0,0,24.67,0,0,0.0,BBCA,0,0
,704,JPMorgan BetaBuilders Europe,0,0,0,0,24.46,0,0,0.0,BBEU,0,0
Financial Services,705,BlackRock Municipal Income Investment Trust,0,0,0,0,13.52,0,10226259,138259021.68,BBF,0,0
,707,VanEck Vectors Biotech ETF,0,0,0,0,131.21,0,3496503,458776158.63000005,BBH,0,0
,708,JPMorgan BetaBuilders Japan,0,0,0,0,24.65,0,0,0.0,BBJP,0,0
Financial Services,709,Blackrock Municipal Bond Trust,0,0,0,0,14.04,0,10522957,147742316.28,BBK,0,0
Basic Materials,710,BHP Billiton plc Sponsored ADR,0,0,0,0.13981977275695442,41.16,-0.3709677419354839,2662000000,109567919999.99998,BBL,0,0
Financial Services,711,BlackRock Taxable Municipal Bond Trust of Beneficial Interest,0,0,0,0,21.43,0,57122387,1224132753.41,BBN,0,0
,713,Virtus LifeSci Biotech Products,0,0,0,0,43.87,0,750004,32902675.479999997,BBP,0,0
,714,Columbia Beyond BRICs,0,0,0,0,17.55,0,5650000,99157500.0,BBRC,0,0
,715,JPMorgan BetaBuilders MSCI U.S. REIT,0,0,0,0,79.95,0,0,0.0,BBRE,0,0
Financial Services,721,BB&T Corporation Depositary Shares Series G,2905000000.0,11374000000.0,0.0,0.03493369913123,24.745,-0.013190436933223413,0,0.0,BBT-G,0,0.0
Financial Services,722,BB&T Corporation Depositary shares Series H,2905000000.0,11374000000.0,0.0,0.03493369913123,25.4151,-0.013190436933223413,0,0.0,BBT-H,0,0.0
Industrials,729,Bison Capital Acquisition Corp.,133272.0,0,187.98999339696263,0,10.3,21.909494725152694,2432408,25053802.400000002,BCAC,0.05479015033662116,0
,730,Bison Capital Acquisition Corp. Rights,0,0,0,0,0.45,0,0,0.0,BCACR,0,0
Industrials,731,Bison Capital Acquisition Corp. Units Consisting of 1 OS 1/2 WT and 1 RT,133272.0,0,0.0,0,10.832,21.909494725152694,0,0.0,BCACU,0,0
,732,Bison Capital Acquisition Corp. Warrant,0,0,0,0,0.52,0,0,0.0,BCACW,0,0
,735,ETFS Bloomberg All Commodity Longer Dated Strategy K-1 Free,0,0,0,0,24.97,0,150001,3745524.9699999997,BCD,0,0
,739,ETFS Bloomberg All Commodity Strategy K-1 Free,0,0,0,0,23.2099,0,6400001,148543383.20990002,BCI,0,0
Healthcare,740,Brainstorm Cell Therapeutics Inc.,-7516000.0,0,-11.08278310803619,0,4.03,-0.00602167804094741,20669528,83298197.84,BCLI,-0.3636270745998651,0
,741,iPath Pure Beta Broad Commodity ETN,0,0,0,0,28.792,0,1909279,54971960.968,BCM,0,0
,743,Reality Shares Nasdaq NexGen Economy China ETF,0,0,0,0,20.7821,0,100001,2078230.7821,BCNA,0,0
Financial Services,752,Barclays PLC American Depositary Shares Series 5,-2128296023.0,20437855092.0,-0.0,0.076082936904551,26.09,-1.6755669880398323,0,0.0,BCS-D,0,0.0
Financial Services,754,Bancroft Fund Ltd.,0,0,0,-0.012670178325302105,22.62,-0.7835867167227182,5279307,119417924.34,BCV,0,0
Financial Services,755,Bancroft Fund Limited 5.375% Series A Cumulative Preferred Shares,0,0,0,-0.012670178325302105,24.9141,-0.7835867167227182,0,0.0,BCV-A,0,0
Financial Services,756,BlackRock Resources of Beneficial Interest,0,0,0,0,8.87,0,95908874,850711712.3799999,BCX,0,0
,759,2xLeveraged Long Exchange Traded Access Securities (E-TRACS) Linked to the Wells Fargo Business Development Company Index due May 24 2041,0,0,0,0,16.2099,0,14815000,240149668.50000003,BDCL,0,0
,760,UBS AG Exchange Traded Access Securities (E TRACS) Linked to the Wells Fargo Business Development Company Index due April 26 2041,0,0,0,0,20.8699,0,4310000,89949269.0,BDCS,0,0
,761,ETRACS Wells Fargo Business Development Company Index ETN Series B due April 26 2041,0,0,0,0,20.86,0,400000,8344000.0,BDCZ,0,0
,762,DB Base Metals Double Long Exchange Traded Notes due June 1 2038,0,0,0,0,6.85,0,282800,1937180.0,BDD,0,0
Financial Services,764,Blackrock Enhanced Equity Dividend Trust,0,0,0,0,9.42,0,187542405,1766649455.1,BDJ,0,0
,768,Breakwave Dry Bulk Shipping,0,0,0,0,22.7,0,150040,3405908.0,BDRY,0,0
Healthcare,771,Becton Dickinson and Company Depositary Shares each Representing a 1/20th Interest in a Share of 6.125% Mandatory Convertible Preferred Stock Series A $1.00 par,773000000.0,14746000000.0,0.0,-0.031242489786109107,65.28,0.12704918032786885,0,0.0,BDXA,0,0.0
,776,ETFS Bloomberg Energy Commodity Longer Dated Strategy K-1 Free,0,0,0,0,28.56,0,150001,4284028.56,BEF,0,0
,780,Aptus Behavioral Momentum,0,0,0,0,36.47,0,2300000,83881000.0,BEMO,0,0
,783,Bernstein U.S. Research Fund,0,0,0,0,29.4936,0,0,0.0,BERN,0,0
,789,Global X Health & Wellness Thematic ETF,0,0,0,0,19.6512,0,0,0.0,BFIT,0,0
Financial Services,790,BlackRock Municipal Income Trust,0,0,0,0,12.54,0,44831340,562185003.5999999,BFK,0,0
Financial Services,791,Blackrock Florida Municipal 2020 Term Trust,0,0,0,0,14.25,0,5562128,79260324.0,BFO,0,0
,792,Barron's 400,0,0,0,0,45.5066,0,4250000,193403050.0,BFOR,0,0
Real Estate,796,Saul Centers Inc. Depositary Shares Series C,48174000.0,225632000.0,0.0,0.04705855254065509,25.27,0.06577000375449987,0,0.0,BFS-C,0,0.0
Real Estate,797,Saul Centers Inc. Depositary Shares Series D,48174000.0,225632000.0,0.0,0.04705855254065509,23.1256,0.06577000375449987,0,0.0,BFS-D,0,0.0
Financial Services,799,BlackRock New York Municipal Income Trust II,0,0,0,-0.8859895524658716,12.6701,-1.0550660451085085,5004922,63412862.2322,BFY,0,0
Financial Services,800,BlackRock California Municipal Income Trust,0,0,0,0,12.4,0,31902885,395595774.0,BFZ,0,0
Financial Services,802,Blackstone / GSO Strategic Credit Fund,0,0,0,0,15.9,0,44664382,710163673.8000001,BGB,0,0
Financial Services,806,Barings Global Short Duration High Yield Fund of Beneficial Interests,0,0,0,0,19.64,0,20057849,393936154.36,BGH,0,0
Consumer Cyclical,807,Birks Group Inc.,0,0,0,-0.017674945893022778,1.31,1.3739853896103895,17960881,23528754.11,BGI,0,0
Financial Services,808,BlackRock 2022 Global Income Opportunity Trust of Beneficial Interest,0,0,0,0,8.91,0,22128879,197168311.89000002,BGIO,0,0
Financial Services,810,BlackRock Energy and Resources Trust,0,0,0,0,14.3,0,29825326,426502161.8,BGR,0,0
Financial Services,813,BlackRock Floating Rate Income Trust,0,0,0,0,13.14,0,23667022,310984669.08000004,BGT,0,0
Financial Services,814,Blackstone GSO Long Short Credit Income Fund,0,0,0,0,16.4,0,12702160,208315423.99999997,BGX,0,0
Financial Services,815,Blackrock Enhanced International Dividend Trust,0,0,0,0,5.69,0,109049017,620488906.73,BGY,0,0
Industrials,818,Barington/Hilco Acquisition Corp.,-2081458.0,0,-11.687353710716238,0,10.83,7.710408339857431,2246236,24326735.88,BHAC,-0.9266426145783435,0
,819,BARINGTON/HILCO ACQUIS-RIGHT,0,0,0,0,0.23,0,0,0.0,BHACR,0,0
Industrials,820,Barington/Hilco Acquisition Corp. Unit,-2081458.0,0,-0.0,0,10.52,7.710408339857431,0,0.0,BHACU,0,0
,821,,0,0,0,0,0.2,0,0,0.0,BHACW,0,0
,827,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,0,0,0,0,24.93,0,0,0.0,BHFAL,0,0
Financial Services,829,Blackrock Core Bond Trust,0,0,0,0,12.68,0,53935126,683897397.68,BHK,0,0
Basic Materials,831,BHP Billiton Limited,0,0,0,0.13981977275695442,46.19,-0.3709677419354839,2661810826,122949042052.93999,BHP,0,0
Financial Services,835,BlackRock Virginia Municipal Bond Trust,0,0,0,-0.8342379205911716,17,-1.0389353958452403,1603003,27251051.0,BHV,0,0
Healthcare,836,Biohaven Pharmaceutical Holding Company Ltd.,-182722000.0,0,-8.105875513457601,0,36.91,0.9974245017824332,40127927,1481121785.57,BHVN,-4.553487151230114,0
,837,ProShares Ultra Nasdaq Biotechnology,0,0,0,0,64.83,0,5250000,340357500.0,BIB,0,0
,838,Inspire 100,0,0,0,0,28.2661,0,1350000,38159235.0,BIBL,0,0
,839,First Trust Global BICK Index Fund,0,0,0,0,25.9551,0,7400002,192067791.9102,BICK,0,0
Financial Services,842,Boulder Growth & Income Fund Inc.,0,0,0,0,11.22,0,105920635,1188429524.7,BIF,0,0
,845,Rogers AI Global Macro,0,0,0,0,24.8156,0,200000,4963120.0,BIKR,0,0
Financial Services,846,SPDR Bloomberg Barclays 1-3 Month T-Bill,0,0,0,0,91.53,0,37144503,3399836359.59,BIL,0,0
,854,ProShares UltraShort Nasdaq Biotechnology,0,0,0,0,16.8,0,1784998,29987966.400000002,BIS,0,0
Financial Services,855,BlackRock Multi-Sector Income Trust of Beneficial Interest,0,0,0,0,17.21,0,37851106,651417534.26,BIT,0,0
,857,Vanguard Intermediate-Term Bond,0,0,0,0,80.37,0,158254060,12718878802.2,BIV,0,0
,858,VanEck Vectors BDC Income,0,0,0,0,17.22,0,12200000,210084000.0,BIZD,0,0
,860,iPathA Series B Bloomberg Nickel Subindex Total Return ETN,0,0,0,0,49.7902,0,111073,5530346.8845999995,BJJN,0,0
,861,VanEck Vectors Gaming,0,0,0,0,40.34,0,700000,28238000.000000004,BJK,0,0
,862,iPathA Series B Bloomberg Coffee Subindex Total Return ETN,0,0,0,0,36.4,0,1514187,55116406.8,BJO,0,0
Financial Services,865,Blackrock California Municipal 2018 Term Trust,0,0,0,0,14.9001,0,6433028,95852760.5028,BJZ,0,0
Financial Services,867,Bank Of New York Mellon Corporation (The) Dep Shs Repstg 1/4000th Perp Pfd Ser C,4467000000.0,15633000000.0,0.0,0.019687162891046387,24.99,0.15308711587256837,0,0.0,BK-C,0,0.0
,868,REX BKCM,0,0,0,0,24.985,0,136465856,3409599412.16,BKC,0,0
,874,iShares MSCI BRIC Index Fund,0,0,0,0,39.5,0,5000000,197500000.0,BKF,0,0
Utilities,876,Black Hills Corporation Corporate Units,233237000.0,1709378000.0,0.0,0.06820964618614167,64.64,1.4261203234205837,0,0.0,BKHU,0,0.0
Financial Services,879,Blackrock Municipal 2020 Term Trust,0,0,0,0,14.85,0,20236628,300513925.8,BKK,0,0
,880,Invesco Senior Loan,0,0,0,0,23.14,0,319200000,7386288000.0,BKLN,0,0
Financial Services,881,BlackRock Investment Quality Municipal Trust Inc. (The),0,0,0,0,13.5433,0,17185859,232753244.1947,BKN,0,0
Financial Services,885,BlackRock Income Trust Inc. (The),0,0,0,0,5.73,0,63797112,365557451.76000005,BKT,0,0
,892,Reality Shares Nasdaq NextGen Economy ETF,0,0,0,0,23.37,0,4450001,103996523.37,BLCN,0,0
Financial Services,896,BlackRock Municipal Income Trust II,0,0,0,-0.8788696757865183,13.28,-1.0316021260357737,23529861,312476554.08,BLE,0,0
,897,Inspire Global Hope,0,0,0,0,28.4259,0,3050000,86698995.0,BLES,0,0
Financial Services,899,Blackrock New York Municipal 2018 Term Trust,0,0,0,0,14.9,0,3633028,54132117.2,BLH,0,0
,900,Virtus Newfleet Dynamic Credit,0,0,0,0,24.6426,0,3454000,85115540.4,BLHY,0,0
,908,Blink Charging Co. Warrant,0,0,0,0,1,0,0,0.0,BLNKW,0,0
,909,Amplify Transformational Data Sharing,0,0,0,0,19.96,0,8100000,161676000.0,BLOK,0,0
Healthcare,910,Bellerophon Therapeutics Inc.,-39120000.0,0,-1.7434149197341513,0,1.18,1.301923238431175,57798637,68202391.66,BLPH,-0.6768325695984838,0
Healthcare,911,BioLineRx Ltd.,-25586000.0,0,-3.8209826014674038,0,0.904705,0.537276687077836,108061369,97763660.841145,BLRX,-0.23677286561120653,0
,913,Vanguard Long-Term Bond,0,0,0,0,87.06,0,24800000,2159088000.0,BLV,0,0
Financial Services,914,Blackrock Limited Duration Income Trust,0,0,0,0,14.92,0,36942879,551187754.68,BLW,0,0
Financial Services,918,Blackrock Health Sciences Trust,0,0,0,0,40.59,0,9301228,377536844.52000004,BME,0,0
,924,BMO Elkhorn DWA MLP Select Index Exchange Traded Notes due December 10 2036,0,0,0,0,51.22,0,1000000,51220000.0,BMLP,0,0
,933,Vanguard Total Bond Market ETF,0,0,0,0,78.57,0,456223018,35845442524.259995,BND,0,0
,934,FlexShares Core Select Bond Fund,0,0,0,0,24.04,0,1350001,32454024.04,BNDC,0,0
,936,Vanguard Total International Bond ETF,0,0,0,0,54.63,0,214778941,11733373546.83,BNDX,0,0
Healthcare,939,Bionano Genomics Inc - Ordinary Shares,-19518826.0,9075358.0,-0.0,0.3992842998656369,0,0.23963293854747417,9491432,0.0,BNGO,-2.0564679808062682,0.0
Healthcare,940,Bionano Genomics Inc. Unit,-19518826.0,9075358.0,-0.0,0.3992842998656369,7.3399,0.23963293854747417,0,0.0,BNGOU,0,0.0
,941,United States Brent Oil Fund LP ETV,0,0,0,0,22.09,0,4600000,101614000.0,BNO,0,0
Technology,943,Bonso Electronics International Inc.,0,0,0,-0.3919902912621359,3.14,-0.9985688729874777,4712300,14796622.0,BNSO,0,0
,945,,0,0,0,0,0.4497,0,0,0.0,BNTCW,0,0
Financial Services,946,BlackRock New York Municipal Income Trust,0,0,0,0,12.23,0,12976074,158697385.02,BNY,0,0
Financial Services,948,Blackrock Enhanced Global Dividend Trust of Beneficial Interest,0,0,0,0,11.01,0,68911795,758718862.9499999,BOE,0,0
,950,Axos Financial Inc. 6.25% Subordinated Notes Due 2026,0,0,0,0,25.73,0,0,0.0,BOFIL,0,0
,952,ProShares Ultra Bloomberg Natural Gas,0,0,0,0,27.97,0,828150,23163355.5,BOIL,0,0
,955,BOK Financial Corporation 5.375% Subordinated Notes due 2056,0,0,0,0,24.62,0,0,0.0,BOKFL,0,0
Healthcare,956,Audentes Therapeutics Inc.,-106322000.0,0,-14.061319872651003,0,40.05,0.5123349198900583,37329030,1495027651.5,BOLD,-2.8482390246947213,0
,957,DB Base Metals Double Short Exchange Traded Notes due June 1 2038,0,0,0,0,7.36,0,70800,521088.0,BOM,0,0
,959,PIMCO Active Bond Exchange-Traded Fund Exchange-Traded Fund,0,0,0,0,102.33,0,19430000,1988271900.0,BOND,0,0
,961,NYSE Pickens Oil Response,0,0,0,0,26.5028,0,250000,6625700.0,BOON,0,0
,964,DB Base Metals Short Exchange Traded Notes due June 1 2038,0,0,0,0,22.02,0,32700,720054.0,BOS,0,0
,966,Global X Funds Founder-Run Companies,0,0,0,0,20.63,0,0,0.0,BOSS,0,0
,968,Global X Robotics & Artificial Intelligence ETF,0,0,0,0,22.94,0,0,0.0,BOTZ,0,0
Financial Services,974,Boston Private Financial Holdings Inc. Warrants to purchase 1 share of common stock @ $8.00/share,30643000.0,381371000.0,0.0,0.06609272006353073,8,-0.4333082034958396,0,0.0,BPFHW,0,0.0
Financial Services,976,Blackrock Municipal 2018 Term Trust,0,0,0,0,15.04,0,15908028,239256741.11999997,BPK,0,0
Financial Services,982,Popular Inc. Popular Capital Trust II,0,0,0,0,24.73,0,0,0.0,BPOPM,0,0
Financial Services,983,Popular Inc. Popular Capital Trust I -6.70% Cumulative Monthly Income Trust Preferred Securities,0,0,0,0,25.25,0,12000000,303000000.0,BPOPN,0,0
,984,Brookfield Property REIT Inc.,0,0,0,0,20.2,0,0,0.0,BPR,0,0
,985,Brookfield Property REIT Inc. 6.375% Series A Preferred Stock,0,0,0,0,24.32,0,0,0.0,BPRAP,0,0
Financial Services,990,Blackrock New York Municipal Bond Trust of Beneficial Interest,0,0,0,0,12.94,0,2800105,36233358.699999996,BQH,0,0
Industrials,992,Black Ridge Acquisition Corp.,603215.0,0,71.28770023954975,0,9.85,0,4365666,43001810.1,BRAC,0.13817250334771372,0
,993,Black Ridge Acquisition Corp. Right,0,0,0,0,0.372501,0,0,0.0,BRACR,0,0
Industrials,994,Black Ridge Acquisition Corp. Unit,603215.0,0,0.0,0,11.155,0,0,0.0,BRACU,0,0
,995,Black Ridge Acquisition Corp. Warrant,0,0,0,0,0.45,0,0,0.0,BRACW,0,0
,998,VanEck Vectors Brazil Small-Cap,0,0,0,0,16.46,0,4250000,69955000.0,BRF,0,0
Real Estate,1001,Bluerock Residential Growth REIT Inc. 8.250% Series A Cumulative Redeemable Preferred Stock ($0.01 par value per share),-41676000.0,153343000.0,-0.0,0.5987333065112718,26.22,8.663372452130945,0,0.0,BRG-A,0,0.0
Real Estate,1003,Bluerock Residential Growth REIT Inc. 7.125% Series D Cumulative Preferred Stock ($0.01 par value per share),-41676000.0,153343000.0,-0.0,0.5987333065112718,24.6106,8.663372452130945,0,0.0,BRG-D,0,0.0
,1004,Bernstein Global Research Fund,0,0,0,0,26.64,0,0,0.0,BRGL,0,0
Industrials,1013,Big Rock Partners Acquisition Corp.,8879.0,0,2953.663446514247,0,9.9999,0,2622584,26225577.7416,BRPA,0.0033855922250726764,0
,1014,Big Rock Partners Acquisition Corp. Right,0,0,0,0,0.5,0,0,0.0,BRPAR,0,0
Industrials,1015,Big Rock Partners Acquisition Corp. Unit,8879.0,0,0.0,0,10.7,0,0,0.0,BRPAU,0,0
